pkoakwood,nativity
3524,Unknown
3526,Unknown
3528,"Austin, Texas"
3529,"Baltimore, Maryland"
3530,"Austin, Texas"
3531,Unknown
3532,"Austin, Texas"
3534,Unknown
3535,Unknown
3536,"Austin, Texas"
3537,"Austin, Texas"
3538,Unknown
3539,"Austin, Texas"
3540,Unknown
3541,Unknown
3544,"Austin, Texas"
3545,Unknown
3546,"Austin, Texas"
3547,"Austin, Texas"
3548,"Austin, Texas"
3552,"Austin, Texas"
3555,Unknown
3556,"Austin, Texas"
3558,"Austin, Texas"
3559,"Austin, Texas"
3560,"Austin, Texas"
3563,Unknown
3564,Indiana
3565,"Austin, Texas"
3566,"Austin, Texas"
3567,Unknown
3568,"Austin, Texas"
3569,"Austin, Texas"
3572,"Austin, Texas"
3573,Unknown
3574,Unknown
3577,"Austin, Texas"
3578,Unknown
3579,Unknown
3580,"Austin, Texas"
3581,"Austin, Texas"
3582,Unknown
3583,Unknown
3590,Unknown
3593,"Austin, Texas"
3597,Unknown
3599,"Austin, Texas"
3600,"Austin, Texas"
3602,Unknown
3610,Unknown
3612,Unknown
3615,"Austin, Texas"
3617,Unknown
3618,Unknown
3620,"Austin, Texas"
3621,Unknown
3622,"Austin, Texas"
3623,"Austin, Texas"
3624,"Austin, Texas"
3626,Unknown
3628,Unknown
3629,Unknown
3631,Unknown
3632,"Austin, Texas"
3636,"Austin, Texas"
3637,Unknown
3638,Unknown
3641,"Austin, Texas"
3642,"Austin, Texas"
3643,Unknown
3646,"Austin, Texas"
3648,"Austin, Texas"
3649,Unknown
3651,"Austin, Texas"
3652,Unknown
3653,Unknown
3657,"Austin, Texas"
3658,"Austin, Texas"
3659,"Austin, Texas"
3660,"Austin, Texas"
3661,"Austin, Texas"
3662,"Austin, Texas"
3667,"Austin, Texas"
3668,Unknown
3669,"Austin, Texas"
3670,"Austin, Texas"
3673,Unknown
3675,Unknown
3678,"Austin, Texas"
3679,"Austin, Texas"
3681,Unknown
3682,"Austin, Texas"
3684,Unknown
3685,"Austin, Texas"
3688,Unknown
3692,"Austin, Texas"
3693,Unknown
3695,"Austin, Texas"
3696,"Austin, Texas"
3697,Unknown
3700,Unknown
3701,"Austin, Texas"
3704,"Austin, Texas"
3705,"Austin, Texas"
3706,"Austin, Texas"
3707,"Austin, Texas"
3708,"Austin, Texas"
3709,"Austin, Texas"
3710,"Austin, Texas"
3713,"Austin, Texas"
3718,Unknown
3720,"Travis County, Texas"
3723,"Austin, Texas"
3724,"Austin, Texas"
3725,Unknown
3727,"Austin, Texas"
3728,Unknown
3730,Unknown
3731,Unknown
3732,Unknown
3733,"Austin, Texas"
3734,"Austin, Texas"
3735,Unknown
3736,"Austin, Texas"
3738,Unknown
3739,"Austin, Texas"
3740,Unknown
3741,Unknown
3742,"Austin, Texas"
3745,Unknown
3746,Unknown
3749,"Austin, Texas"
3751,"Austin, Texas"
3754,Unknown
3756,Unknown
3759,Italy
3760,"Austin, Texas"
3763,"Austin, Texas"
3766,Unknown
3767,"Austin, Texas"
3768,Unknown
3769,Unknown
3770,"Austin, Texas"
3771,"Austin, Texas"
3774,"Austin, Texas"
3775,"Austin, Texas"
3776,"Austin, Texas"
3777,"Austin, Texas"
3778,Unknown
3779,"Austin, Texas"
3782,Unknown
3783,"Austin, Texas"
3784,"Austin, Texas"
3787,Unknown
3788,Unknown
3789,Unknown
3790,"Austin, Texas"
3792,Unknown
3793,Unknown
3794,Unknown
3795,"Austin, Texas"
3796,Unknown
3797,Unknown
3798,Unknown
3800,"Austin, Texas"
3801,"Austin, Texas"
3802,"Austin, Texas"
3803,"Austin, Texas"
3804,"Austin, Texas"
3806,Unknown
3809,Unknown
3811,Unknown
3813,"Austin, Texas"
3814,Unknown
3816,Unknown
3817,"Austin, Texas"
3818,Unknown
3819,Unknown
3822,Unknown
3823,Unknown
3826,Unknown
3827,Unknown
3829,Unknown
3830,Unknown
3832,"Chicago, Illinois"
3835,"Austin, Texas"
3837,Unknown
3840,Unknown
3843,"Austin, Texas"
3845,Unknown
3847,"Austin, Texas"
3848,"Austin, Texas"
3849,Unknown
3850,"Travis County, Texas"
3851,Unknown
3855,Unknown
3856,"New Orleans, Louisiana"
3857,"Austin, Texas"
3859,"Austin, Texas"
3861,Unknown
3862,Illinois
3863,"Austin, Texas"
3864,Unknown
3865,"Austin, Texas"
3867,"Austin, Texas"
3868,Georgia
3871,"Austin, Texas"
3872,"Austin, Texas"
3874,Unknown
3875,Unknown
3879,"Austin, Texas"
3880,"Austin, Texas"
3881,Mississippi
3883,"Austin, Texas"
3886,"Austin, Texas"
3889,"Austin, Texas"
3890,"Austin, Texas"
3891,"Austin, Texas"
3893,"Austin, Texas"
3894,"Austin, Texas"
3895,"Dallas, Texas"
3896,"Austin, Texas"
3898,"Austin, Texas"
3899,Unknown
3900,"Austin, Texas"
3901,"Austin, Texas"
3902,"Austin, Texas"
3904,"Austin, Texas"
3905,"Austin, Texas"
3906,"Austin, Texas"
3908,Unknown
3909,Unknown
3910,"Austin, Texas"
3913,"Austin, Texas"
3915,"Austin, Texas"
3916,"Austin, Texas"
3917,"Austin, Texas"
3919,Louisiana
3920,Unknown
3921,"Austin, Texas"
3924,"Austin, Texas"
3925,"Austin, Texas"
3926,Unknown
3932,"Austin, Texas"
3936,"Austin, Texas"
3937,"Austin, Texas"
3939,"Austin, Texas"
3940,"Austin, Texas"
3941,"Austin, Texas"
3942,"Austin, Texas"
3944,"Austin, Texas"
3947,"Austin, Texas"
3949,"Austin, Texas"
3950,"Austin, Texas"
3952,"Austin, Texas"
3956,Unknown
3961,"Austin, Texas"
3963,"Austin, Texas"
3964,"Austin, Texas"
3965,"Austin, Texas"
3966,"Austin, Texas"
3967,Unknown
3969,Unknown
3970,"Austin, Texas"
3971,"Austin, Texas"
3972,Unknown
3973,"Austin, Texas"
3974,"Galveston, Texas"
3975,"Austin, Texas"
3976,"Austin, Texas"
3979,"Austin, Texas"
3983,"Austin, Texas"
3984,Unknown
3985,"Austin, Texas"
3986,"Austin, Texas"
3987,"Austin, Texas"
3988,Unknown
3989,"Austin, Texas"
3991,"Austin, Texas"
3994,"Austin, Texas"
3998,Mississippi
4000,"Austin, Texas"
4001,Mississippi
4002,"Austin, Texas"
4004,"Austin, Texas"
4006,Connecticut
4007,"Austin, Texas"
4009,Unknown
4015,Georgia
4017,"Austin, Texas"
4018,"Austin, Texas"
4020,Unknown
4023,Unknown
4027,Unknown
4030,Unknown
4031,"Austin, Texas"
4032,"Austin, Texas"
4034,Kentucky
4035,"Austin, Texas"
4036,"Austin, Texas"
4037,Alabama
4038,"Austin, Texas"
4039,"Austin, Texas"
4042,Unknown
4044,Unknown
4045,Unknown
4046,"Austin, Texas"
4047,"Austin, Texas"
4050,"Austin, Texas"
4051,Unknown
4052,"Austin, Texas"
4055,"Austin, Texas"
4057,Unknown
4058,"Austin, Texas"
4059,"Austin, Texas"
4060,Unknown
4063,"Austin, Texas"
4066,Unknown
4067,Unknown
4068,"Austin, Texas"
4069,"Austin, Texas"
4071,"Austin, Texas"
4072,"Austin, Texas"
4073,"Austin, Texas"
4074,"Austin, Texas"
4076,"Austin, Texas"
4078,"Austin, Texas"
4082,Unknown
4084,Unknown
4086,"Austin, Texas"
4087,Unknown
4089,"Austin, Texas"
4091,"Austin, Texas"
4095,Unknown
4096,"Austin, Texas"
4097,"Austin, Texas"
4098,"Austin, Texas"
4099,Unknown
4101,Unknown
4106,"Austin, Texas"
4107,"Austin, Texas"
4108,Unknown
4109,Unknown
4112,Unknown
4113,"Austin, Texas"
4116,Unknown
4118,Unknown
4119,Unknown
4120,Unknown
4122,"Austin, Texas"
4124,"Austin, Texas"
4125,"Austin, Texas"
4127,"Austin, Texas"
4129,"Austin, Texas"
4130,"Austin, Texas"
4134,Unknown
4135,"Austin, Texas"
4140,Unknown
4141,Unknown
4142,"Austin, Texas"
4143,"Austin, Texas"
4146,Unknown
4147,"Austin, Texas"
4149,Unknown
4152,Unknown
4153,Unknown
4154,Unknown
4155,"Austin, Texas"
4157,"Austin, Texas"
4160,"Austin, Texas"
4161,Unknown
4162,Unknown
4164,Unknown
4165,Unknown
4168,Unknown
4169,"Austin, Texas"
4170,"Austin, Texas"
4172,Unknown
4173,"Cleveland, Ohio"
4176,Unknown
4178,"Austin, Texas"
4179,Unknown
4182,Unknown
4183,Unknown
4184,"Austin, Texas"
4185,Unknown
4186,Indiana
4187,"Austin, Texas"
4188,Unknown
4190,"Austin, Texas"
4191,Unknown
4192,"Austin, Texas"
4193,Unknown
4194,Unknown
4200,Unknown
4202,Unknown
4203,"Austin, Texas"
4204,Unknown
4205,Unknown
4206,"Austin, Texas"
4207,Unknown
4208,Unknown
4210,Unknown
4211,"Austin, Texas"
4213,"Austin, Texas"
4214,Unknown
4216,"Cotulla, Texas"
4217,"Austin, Texas"
4218,"Austin, Texas"
4219,"Austin, Texas"
4220,"Austin, Texas"
4221,"Austin, Texas"
4224,Unknown
4225,"Austin, Texas"
4226,"Austin, Texas"
4227,"Austin, Texas"
4231,"Austin, Texas"
4232,Unknown
4233,Unknown
4234,Unknown
4235,Unknown
4236,Unknown
4238,"Dallas, Texas"
4239,"Austin, Texas"
4240,"Austin, Texas"
4241,"Austin, Texas"
4242,"Austin, Texas"
4247,Unknown
4248,"Austin, Texas"
4249,"Austin, Texas"
4250,"Austin, Texas"
4251,"Austin, Texas"
4252,"Austin, Texas"
4253,"Austin, Texas"
4254,Unknown
4255,Unknown
4256,Unknown
4258,"Austin, Texas"
4260,Unknown
4268,"Austin, Texas"
4270,"Austin, Texas"
4271,Unknown
4272,Unknown
4273,"Austin, Texas"
4274,Unknown
4277,"Austin, Texas"
4278,Unknown
4279,"Austin, Texas"
4280,Unknown
4282,"Austin, Texas"
4284,Unknown
4285,Unknown
4286,Unknown
4287,"Austin, Texas"
4288,"Austin, Texas"
4290,Unknown
4292,Unknown
4295,"Austin, Texas"
4296,Unknown
4297,"Austin, Texas"
4298,Unknown
4299,"Austin, Texas"
4300,Unknown
4301,"Austin, Texas"
4302,"Austin, Texas"
4304,"Austin, Texas"
4307,Unknown
4308,"Austin, Texas"
4309,Unknown
4310,Unknown
4312,"Austin, Texas"
4314,Louisiana
4315,Unknown
4316,Unknown
4318,Unknown
4319,Unknown
4320,"Austin, Texas"
4321,"Austin, Texas"
4323,"Austin, Texas"
4324,Unknown
4325,Unknown
4326,"Austin, Texas"
4327,"Austin, Texas"
4328,Unknown
4329,Unknown
4331,Unknown
4332,"Austin, Texas"
4333,"Austin, Texas"
4334,"Austin, Texas"
4335,"Austin, Texas"
4338,"Austin, Texas"
4340,Unknown
4341,"Austin, Texas"
4342,"Austin, Texas"
4343,"Austin, Texas"
4344,Unknown
4345,Unknown
4346,Unknown
4348,Unknown
4349,Unknown
4350,Unknown
4351,Unknown
4352,"Austin, Texas"
4353,"Austin, Texas"
4354,"Austin, Texas"
4355,Unknown
4357,Unknown
4358,Unknown
4359,Unknown
4360,Unknown
4361,"Austin, Texas"
4362,"Austin, Texas"
4366,"Austin, Texas"
4368,Unknown
4369,Unknown
4370,"Austin, Texas"
4371,Unknown
4372,Unknown
4373,"Austin, Texas"
4374,"Austin, Texas"
4375,"Austin, Texas"
4376,"Austin, Texas"
4377,"Austin, Texas"
4378,"Austin, Texas"
4379,"Austin, Texas"
4380,Unknown
4381,Unknown
4382,Unknown
4384,Unknown
4385,"Austin, Texas"
4389,Unknown
4391,Unknown
4393,Unknown
4394,Unknown
4395,Unknown
4396,Unknown
4397,Unknown
4398,Unknown
4399,"Austin, Texas"
4400,"Austin, Texas"
4401,"Austin, Texas"
4403,"Austin, Texas"
4405,Unknown
4410,Unknown
4413,"Austin, Texas"
4414,"Austin, Texas"
4415,Unknown
4416,Unknown
4418,"Austin, Texas"
4419,Unknown
4420,Unknown
4421,"Austin, Texas"
4422,Unknown
4423,"Austin, Texas"
4424,"Austin, Texas"
4427,Unknown
4428,Unknown
4430,Unknown
4431,"Austin, Texas"
4432,"Austin, Texas"
4433,"Austin, Texas"
4435,Unknown
4437,"Austin, Texas"
4438,Unknown
4440,Unknown
4444,Unknown
4445,Unknown
4447,Unknown
4449,Switzerland
4450,"Austin, Texas"
4451,Unknown
4452,Unknown
4454,Unknown
4456,Unknown
4457,"Austin, Texas"
4458,"Austin, Texas"
4460,"Austin, Texas"
4466,"Austin, Texas"
4469,"Austin, Texas"
4470,Unknown
4471,"Austin, Texas"
4474,"Austin, Texas"
4475,"Austin, Texas"
4476,"Austin, Texas"
4477,Unknown
4479,Unknown
4481,Unknown
4482,"Austin, Texas"
4483,"Austin, Texas"
4484,"Austin, Texas"
4485,Unknown
4486,Unknown
4487,"Austin, Texas"
4488,Unknown
4489,"Austin, Texas"
4490,"Austin, Texas"
4493,Unknown
4494,Unknown
4495,Unknown
4496,Unknown
4498,"Austin, Texas"
4500,Unknown
4501,"Austin, Texas"
4502,"Austin, Texas"
4503,Unknown
4504,Unknown
4505,Unknown
4506,Unknown
4509,Unknown
4510,Unknown
4511,"Austin, Texas"
4513,Unknown
4515,"Austin, Texas"
4516,Unknown
4517,Unknown
4519,Unknown
4520,Unknown
4521,Unknown
4522,"Austin, Texas"
4523,Unknown
4525,Unknown
4526,Unknown
4527,Unknown
4528,Unknown
4529,Unknown
4531,Unknown
4532,"Austin, Texas"
4534,Unknown
4535,"Austin, Texas"
4536,Unknown
4537,"Austin, Texas"
4538,"Austin, Texas"
4539,"Austin, Texas"
4541,"Austin, Texas"
4544,"Austin, Texas"
4548,Unknown
4549,Unknown
4550,Unknown
4551,Unknown
4553,Unknown
4556,Unknown
4557,Unknown
4558,"Austin, Texas"
4559,Unknown
4560,Unknown
4561,"Austin, Texas"
4562,Unknown
4564,"Austin, Texas"
4565,Unknown
4566,Unknown
4567,"Austin, Texas"
4569,"Austin, Texas"
4570,Unknown
4571,"Austin, Texas"
4574,Unknown
4576,Unknown
4577,"Austin, Texas"
4579,Unknown
4581,Unknown
4583,"Austin, Texas"
4584,"Austin, Texas"
4585,Unknown
4586,"Austin, Texas"
4588,Unknown
4590,"Austin, Texas"
4593,Unknown
4594,"Austin, Texas"
4595,Unknown
4596,Unknown
4597,"Austin, Texas"
4599,Unknown
4600,"Austin, Texas"
4601,"Austin, Texas"
4602,Unknown
4603,Unknown
4605,Unknown
4606,Unknown
4607,"Austin, Texas"
4608,Unknown
4610,"Austin, Texas"
4611,Unknown
4612,"Austin, Texas"
4613,Unknown
4614,Unknown
4615,Unknown
4616,Unknown
4617,Unknown
4618,France
4619,"Austin, Texas"
4622,Unknown
4623,Unknown
4624,Unknown
4625,Unknown
4627,Unknown
4628,Unknown
4630,Unknown
4631,Unknown
4632,Unknown
4636,"Austin, Texas"
4637,Unknown
4638,"Austin, Texas"
4640,"Austin, Texas"
4642,"Austin, Texas"
4643,"Austin, Texas"
4644,"Austin, Texas"
4649,Mississippi
4651,"Austin, Texas"
4652,"Austin, Texas"
4653,"Austin, Texas"
4654,Unknown
4655,Unknown
4656,Unknown
4657,"Austin, Texas"
4658,Unknown
4659,Unknown
4660,"Austin, Texas"
4661,"Austin, Texas"
4663,"Austin, Texas"
4664,"Austin, Texas"
4665,Unknown
4666,"Austin, Texas"
4669,Unknown
4670,Unknown
4671,"Austin, Texas"
4672,Unknown
4673,Unknown
4674,"Austin, Texas"
4677,Italy
4680,"Austin, Texas"
4681,Unknown
4682,Unknown
4684,Unknown
4685,Unknown
4690,Unknown
4691,Unknown
4692,Unknown
4694,Unknown
4695,"Austin, Texas"
4697,"Austin, Texas"
4698,Unknown
4699,Unknown
4700,"Austin, Texas"
4702,"Austin, Texas"
4704,Missouri
4705,Unknown
4708,Unknown
4710,Unknown
4711,"Austin, Texas"
4712,Unknown
4714,"Austin, Texas"
4715,Unknown
4716,Unknown
4720,"Austin, Texas"
4721,"Austin, Texas"
4722,Unknown
4723,Unknown
4724,Unknown
4725,"Austin, Texas"
4726,"Austin, Texas"
4727,"Austin, Texas"
4729,Illinois
4731,Unknown
4732,Unknown
4736,Switzerland
4737,"Austin, Texas"
4739,Europe
4741,Unknown
4743,Unknown
4744,Unknown
4745,Unknown
4746,"Austin, Texas"
4750,Unknown
4753,"Austin, Texas"
4755,Unknown
4756,"Austin, Texas"
4757,"Austin, Texas"
4762,"Austin, Texas"
4763,Unknown
4764,Unknown
4765,"Austin, Texas"
4766,Unknown
4767,Unknown
4771,Unknown
4773,"Austin, Texas"
4775,Unknown
4776,"Austin, Texas"
4777,"Austin, Texas"
4778,Unknown
4779,Unknown
4780,"Austin, Texas"
4781,"Travis County, Texas"
4782,"Austin, Texas"
4786,Unknown
4788,Unknown
4790,Unknown
4791,"Austin, Texas"
4792,"Austin, Texas"
4794,Unknown
4796,Unknown
4797,Unknown
4798,Unknown
4800,Unknown
4803,Unknown
4804,Unknown
4806,"Chicago, Illinois"
4808,Unknown
4809,Unknown
4810,"Austin, Texas"
4811,"Austin, Texas"
4812,"Austin, Texas"
4813,"Austin, Texas"
4814,Unknown
4817,Unknown
4818,Unknown
4820,Unknown
4822,Unknown
4823,Unknown
4824,Unknown
4825,"Austin, Texas"
4827,Unknown
4829,"Austin, Texas"
4830,Unknown
4831,"Austin, Texas"
4836,Unknown
4838,Unknown
4839,Unknown
4840,Unknown
4843,Unknown
4844,Unknown
4847,Unknown
4850,Unknown
4851,Unknown
4852,"Austin, Texas"
4853,Unknown
4856,Unknown
4857,Unknown
4860,Unknown
4862,Unknown
4863,Unknown
4864,"Austin, Texas"
4865,"Austin, Texas"
4866,Unknown
4867,"Austin, Texas"
4868,"Austin, Texas"
4869,Unknown
4870,"Austin, Texas"
4871,Unknown
4877,Unknown
4878,Unknown
4881,Unknown
4882,Unknown
4883,Unknown
4887,Unknown
4888,Unknown
4889,Unknown
4890,Unknown
4891,"Austin, Texas"
4895,Unknown
4896,Unknown
4897,"Austin, Texas"
4898,"Austin, Texas"
4899,Unknown
4900,"Austin, Texas"
4903,"Austin, Texas"
4904,"Austin, Texas"
4905,Unknown
4908,Unknown
4910,Unknown
4912,"Austin, Texas"
4914,Unknown
4917,"Austin, Texas"
4927,Unknown
4930,Unknown
4931,Unknown
4935,Unknown
4937,"Austin, Texas"
4938,"Austin, Texas"
4939,"Austin, Texas"
4940,Unknown
4941,Unknown
4946,Unknown
4948,Unknown
4949,Unknown
4954,Unknown
4955,Unknown
4956,"Austin, Texas"
4957,Connecticut
4958,Unknown
4959,"Austin, Texas"
4960,"Austin, Texas"
4961,"Austin, Texas"
4963,Mississippi
4964,Unknown
4965,Unknown
4966,"Austin, Texas"
4967,Unknown
4968,Unknown
4969,"Austin, Texas"
4972,Unknown
4973,"Austin, Texas"
4976,"Austin, Texas"
4977,Unknown
4978,Unknown
4980,"Austin, Texas"
4981,Unknown
4983,"Austin, Texas"
4984,Unknown
4985,"Austin, Texas"
4987,Georgia
4988,Unknown
4989,Unknown
4992,"Austin, Texas"
4994,"Austin, Texas"
4995,"Austin, Texas"
4996,Unknown
4997,Unknown
5002,"Austin, Texas"
5004,Unknown
5005,"Austin, Texas"
5006,Unknown
5008,"Austin, Texas"
5010,"Austin, Texas"
5012,"Austin, Texas"
5013,Unknown
5014,Unknown
5015,Unknown
5017,Unknown
5020,"Austin, Texas"
5023,Unknown
5027,"Austin, Texas"
5028,Unknown
5029,Mississippi
5033,Unknown
5034,"Austin, Texas"
5038,"Austin, Texas"
5039,"Austin, Texas"
5041,"Austin, Texas"
5042,"Austin, Texas"
5043,Unknown
5046,"Austin, Texas"
5049,"Austin, Texas"
5051,"Austin, Texas"
5052,Unknown
5053,Unknown
5054,"Austin, Texas"
5055,"Austin, Texas"
5056,"Austin, Texas"
5057,"Fayette County, North Carolina"
5058,"Austin, Texas"
5059,"Austin, Texas"
5060,Unknown
5062,"Austin, Texas"
5063,"Austin, Texas"
5064,Unknown
5066,Unknown
5067,Unknown
5068,Unknown
5069,"Austin, Texas"
5072,"Austin, Texas"
5073,Unknown
5074,"Austin, Texas"
5075,Unknown
5077,Unknown
5080,"Austin, Texas"
5081,Unknown
5082,"Austin, Texas"
5086,United States
5087,"Austin, Texas"
5088,"Austin, Texas"
5090,"Austin, Texas"
5091,Unknown
5093,Unknown
5094,Unknown
5095,"Austin, Texas"
5096,"Austin, Texas"
5097,"Austin, Texas"
5098,"Austin, Texas"
5099,"Austin, Texas"
5103,"Austin, Texas"
5104,"Austin, Texas"
5105,Unknown
5107,Unknown
5109,"Austin, Texas"
5110,"Austin, Texas"
5111,"Austin, Texas"
5112,Unknown
5113,Unknown
5116,"Austin, Texas"
5117,"Austin, Texas"
5118,Unknown
5123,Georgia
5124,Unknown
5125,"Austin, Texas"
5126,"Austin, Texas"
5127,"Austin, Texas"
5129,"Austin, Texas"
5131,Unknown
5132,Unknown
5135,Unknown
5136,"Austin, Texas"
5137,"Austin, Texas"
5140,Unknown
5141,Unknown
5142,"Austin, Texas"
5143,Unknown
5144,"Austin, Texas"
5145,Unknown
5147,"Austin, Texas"
5148,Unknown
5149,"Austin, Texas"
5150,"Austin, Texas"
5152,Unknown
5154,"Austin, Texas"
5155,"Austin, Texas"
5156,Unknown
5158,"Austin, Texas"
5159,Unknown
5161,"Austin, Texas"
5163,"Austin, Texas"
5164,Unknown
5165,"Austin, Texas"
5167,Unknown
5169,"Austin, Texas"
5170,"Austin, Texas"
5171,"Austin, Texas"
5172,"Austin, Texas"
5173,"Austin, Texas"
5175,Unknown
5177,Unknown
5178,"Austin, Texas"
5179,Unknown
5180,"Austin, Texas"
5181,"Austin, Texas"
5184,"Austin, Texas"
5185,"Austin, Texas"
5186,"Austin, Texas"
5187,"Austin, Texas"
5189,Unknown
5190,"Austin, Texas"
5191,Unknown
5192,Unknown
5193,Unknown
5194,"Austin, Texas"
5196,"Austin, Texas"
5197,Unknown
5198,Unknown
5201,"Austin, Texas"
5203,Unknown
5204,"Austin, Texas"
5206,"Austin, Texas"
5207,Unknown
5208,"Austin, Texas"
5209,Unknown
5211,"Austin, Texas"
5213,Unknown
5214,"Austin, Texas"
5216,Unknown
5217,Unknown
5218,Unknown
5219,"Austin, Texas"
5220,"Austin, Texas"
5221,"Austin, Texas"
5222,Unknown
5225,"Austin, Texas"
5230,"Austin, Texas"
5231,"Austin, Texas"
5232,"Austin, Texas"
5233,"Austin, Texas"
5234,Unknown
5235,"Austin, Texas"
5237,"Austin, Texas"
5238,"Austin, Texas"
5239,"Austin, Texas"
5241,"Austin, Texas"
5242,Unknown
5243,Unknown
5245,"Austin, Texas"
5250,"Austin, Texas"
5252,Florida
5254,Unknown
5257,"Austin, Texas"
5258,Unknown
5259,Unknown
5261,"Austin, Texas"
5263,"Austin, Texas"
5264,Unknown
5267,"Austin, Texas"
5268,Unknown
5272,"Austin, Texas"
5276,Unknown
5277,Unknown
5280,Unknown
5283,Unknown
5284,Unknown
5285,"Austin, Texas"
5286,Unknown
5287,Unknown
5288,"Austin, Texas"
5289,"Austin, Texas"
5290,Unknown
5293,Unknown
5294,Unknown
5295,"Austin, Texas"
5296,Unknown
5299,Unknown
5302,"Austin, Texas"
5303,"Austin, Texas"
5304,Unknown
5305,"Austin, Texas"
5308,Unknown
5309,"Austin, Texas"
5313,"Austin, Texas"
5316,Unknown
5318,"Austin, Texas"
5319,"Austin, Texas"
5320,"Austin, Texas"
5323,Unknown
5324,Unknown
5325,"Austin, Texas"
5326,Unknown
5331,"Austin, Texas"
5333,"Austin, Texas"
5335,Unknown
5336,Unknown
5338,Unknown
5340,Unknown
5341,Unknown
5342,Unknown
5344,"Austin, Texas"
5345,"Austin, Texas"
5346,"Austin, Texas"
5348,Unknown
5351,Unknown
5355,Unknown
5357,"Austin, Texas"
5358,"Austin, Texas"
5359,"Austin, Texas"
5361,"Austin, Texas"
5363,Unknown
5365,"Austin, Texas"
5366,"Austin, Texas"
5367,"Austin, Texas"
5370,Unknown
5371,Unknown
5372,Unknown
5373,"Austin, Texas"
5374,Unknown
5376,Unknown
5377,"Austin, Texas"
5379,Unknown
5380,Unknown
5381,Unknown
5385,"Austin, Texas"
5386,"Austin, Texas"
5387,"Austin, Texas"
5388,"Austin, Texas"
5391,"Austin, Texas"
5392,Unknown
5394,"Austin, Texas"
5399,Unknown
5400,Unknown
5402,"Austin, Texas"
5404,Unknown
5405,Unknown
5408,"Austin, Texas"
5409,"Austin, Texas"
5412,"Austin, Texas"
5413,Unknown
5414,"Austin, Texas"
5416,"Austin, Texas"
5417,Unknown
5423,Unknown
5424,Unknown
5426,Unknown
5427,"Austin, Texas"
5428,Unknown
5429,"Austin, Texas"
5433,"Austin, Texas"
5435,"Austin, Texas"
5436,Unknown
5443,"Austin, Texas"
5444,America
5445,"Austin, Texas"
5446,"Austin, Texas"
5447,Unknown
5448,Unknown
5449,"Austin, Texas"
5450,"Austin, Texas"
5452,"Austin, Texas"
5456,"Austin, Texas"
5457,"Austin, Texas"
5458,"Austin, Texas"
5461,"Austin, Texas"
5462,"Austin, Texas"
5463,"Austin, Texas"
5464,"Austin, Texas"
5465,Unknown
5468,Unknown
5470,"Georgetown, Texas"
5471,Unknown
5472,"Austin, Texas"
5473,Unknown
5475,"Austin, Texas"
5477,"Austin, Texas"
5478,Unknown
5480,"Austin, Texas"
5481,Unknown
5482,"Austin, Texas"
5483,"Austin, Texas"
5485,"Austin, Texas"
5486,"Austin, Texas"
5487,Unknown
5488,"Austin, Texas"
5489,Unknown
5490,"Austin, Texas"
5492,Unknown
5493,"Austin, Texas"
5494,Unknown
5496,"Austin, Texas"
5497,"Austin, Texas"
5500,Unknown
5501,"Austin, Texas"
5503,"Austin, Texas"
5504,"Austin, Texas"
5505,Unknown
5506,"Austin, Texas"
5507,"Austin, Texas"
5508,"Austin, Texas"
5509,"Austin, Texas"
5511,Unknown
5512,Unknown
5513,Unknown
5514,"Austin, Texas"
5515,"Austin, Texas"
5516,Unknown
5517,"Austin, Texas"
5518,"Austin, Texas"
5520,"Austin, Texas"
5521,"Austin, Texas"
5523,"Austin, Texas"
5524,"Austin, Texas"
5525,"Austin, Texas"
5527,Unknown
5528,"Austin, Texas"
5529,"Austin, Texas"
5530,"Austin, Texas"
5531,Unknown
5534,"Austin, Texas"
5535,North Carolina
5537,"Austin, Texas"
5538,"Austin, Texas"
5539,"Austin, Texas"
5540,Unknown
5541,Unknown
5542,"Austin, Texas"
5543,"Austin, Texas"
5544,"Austin, Texas"
5545,"Austin, Texas"
5546,Unknown
5547,Unknown
5548,Unknown
5549,Unknown
5550,Unknown
5551,Unknown
5552,Unknown
5555,"Austin, Texas"
5557,Unknown
5558,"Austin, Texas"
5559,Unknown
5560,Unknown
5561,Unknown
5562,Unknown
5563,Unknown
5564,Unknown
5566,Unknown
5567,"Austin, Texas"
5568,"Austin, Texas"
5569,Unknown
5571,Unknown
5572,"Austin, Texas"
5573,"Austin, Texas"
5574,"Austin, Texas"
5575,"Austin, Texas"
5576,"Austin, Texas"
5577,Unknown
5578,"Austin, Texas"
5580,"Austin, Texas"
5582,"Austin, Texas"
5583,Unknown
5584,Unknown
5585,Unknown
5586,Unknown
5587,Unknown
5588,Unknown
5589,Unknown
5591,Unknown
5592,Unknown
5593,Unknown
5595,Unknown
5596,"Austin, Texas"
5597,"Austin, Texas"
5599,"Austin, Texas"
5600,"Austin, Texas"
5602,Unknown
5604,"Austin, Texas"
5605,Unknown
5606,Unknown
5607,Unknown
5609,Unknown
5610,Unknown
5611,"Austin, Texas"
5612,"Austin, Texas"
5613,"Dallas, Texas"
5614,"Austin, Texas"
5622,"Georgetown, Texas"
5623,"Austin, Texas"
5624,"Austin, Texas"
5625,Unknown
5626,Unknown
5627,"Austin, Texas"
5629,"Austin, Texas"
5631,"Austin, Texas"
5636,"Austin, Texas"
5637,"Austin, Texas"
5640,Unknown
5641,Unknown
